REF_AREA;Coğrafi Kapsam;FREQ;Gözlem Sıklığı;INDICATOR;İstatistiksel Gösterge;AY;Ay (DESC);UNIT_MEASURE;Ölçü Birimi;MARKA;Marka (DESC);Zaman (TIME_PERIOD);Gözlem;DONUSUM;Zaman Serisi Dönüşümü;ZAMAN_BICIMI;Zaman Formatı;UNIT_MULT;Birim Çarpanı;CONF_STATUS;Gizlilik Durumu;GOZLEM_DURUMU;Gözlem Durumu;ONDALIK;Ondalık Basamak Sayısı
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2006-01;1.45;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2007-01;1.03;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2008-01;1.4;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2009-01;1.58;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2010-01;2.56;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2011-01;3.8;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2012-01;4.64;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2013-01;2.62;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2014-01;1.03;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2015-01;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2017-01;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2018-01;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2021-01;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2022-01;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2023-01;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2024-01;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13650;CHEVROLET;2025-01;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13710;CHRYSLER;2005-01;0.12;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13710;CHRYSLER;2006-01;0.12;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13710;CHRYSLER;2007-01;0.17;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13710;CHRYSLER;2008-01;0.11;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13710;CHRYSLER;2009-01;0.05;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13710;CHRYSLER;2010-01;0.08;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13710;CHRYSLER;2011-01;0.03;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13710;CHRYSLER;2014-01;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13710;CHRYSLER;2024-01;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2005-01;2.44;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2006-01;1.88;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2007-01;2.46;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2008-01;1.86;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2009-01;1.74;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2010-01;1.66;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2011-01;2.06;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2012-01;2.22;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2013-01;3.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2014-01;3.02;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2015-01;2.74;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2016-01;1.98;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2017-01;1.75;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2018-01;1.75;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2019-01;1.06;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2020-01;2.51;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2021-01;3.86;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2022-01;4.26;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2023-01;4.62;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2024-01;5.07;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2025-01;4.83;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;13750;CITROEN;2026-01;6.22;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2005-01;1.06;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2006-01;2.6;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2007-01;1.26;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2008-01;1;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2009-01;2.21;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2010-01;2.16;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2011-01;3.25;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2012-01;3.85;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2013-01;5.95;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2014-01;4.63;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2015-01;6.66;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2016-01;6.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2017-01;6.14;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2018-01;6.35;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2019-01;4.5;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2020-01;9.21;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2021-01;4.82;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2022-01;6.48;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2023-01;5.02;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2024-01;3.46;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2025-01;2.35;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14550;DACIA;2026-01;0.93;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14620;DAIHATSU;2005-01;0.34;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14620;DAIHATSU;2006-01;0.3;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14620;DAIHATSU;2007-01;0.43;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14620;DAIHATSU;2008-01;0.24;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14620;DAIHATSU;2009-01;0.17;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14620;DAIHATSU;2010-01;0.04;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14620;DAIHATSU;2011-01;0.04;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14620;DAIHATSU;2013-01;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;14620;DAIHATSU;2024-01;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;15300;DODGE;2005-01;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;15300;DODGE;2006-01;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;15300;DODGE;2007-01;0.03;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;15300;DODGE;2008-01;0.19;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;15300;DODGE;2009-01;0.08;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;15300;DODGE;2010-01;0.05;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;15300;DODGE;2013-01;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;15300;DODGE;2015-01;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;15300;DODGE;2016-01;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;15300;DODGE;2021-01;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;15300;DODGE;2022-01;0.02;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;15300;DODGE;2023-01;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;15300;DODGE;2024-01;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2005-01;6.74;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2006-01;6.2;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2007-01;6.55;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2008-01;10.09;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2009-01;8.11;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2010-01;7.2;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2011-01;10.03;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2012-01;9.71;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2013-01;7.43;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2014-01;6.99;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2015-01;7.22;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2016-01;9.18;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2017-01;8.64;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2018-01;8.03;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2019-01;16.39;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2020-01;18.35;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2021-01;16.12;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2022-01;15.65;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2023-01;16.44;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2024-01;8.98;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2025-01;7.77;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16560;FIAT;2026-01;7.02;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16750;FORD;2005-01;9.68;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16750;FORD;2006-01;11.57;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16750;FORD;2007-01;8.66;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16750;FORD;2008-01;10.4;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16750;FORD;2009-01;7.93;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16750;FORD;2010-01;8.37;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16750;FORD;2011-01;11.47;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16750;FORD;2012-01;8.3;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16750;FORD;2013-01;7.05;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16750;FORD;2014-01;11.36;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16750;FORD;2015-01;6.34;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_TKYMKTS;Trafiğe Kaydı Yapılan Motorlu Kara Taşıtların Sayısı;M01;Ocak;PT;Yüzde;16750;FORD;2016-01;6.54;;;;;;;;;;;;
